play_id,game_id,posteam,defteam,epa,half_minutes_remaining,down,season,success,xpass,new_play_type,location,score_differential_buckets,ydstogo_buckets
1148,2022_09_MIA_CHI,CHI,MIA,0.421229698462412,10,1.0,2022,1.0,0.50586611032486,run,end,0,10
1169,2022_09_MIA_CHI,CHI,MIA,-0.334855580236763,10,1.0,2022,0.0,0.509742259979248,run,guard,0,10
1190,2022_09_MIA_CHI,CHI,MIA,-0.370066431351006,9,2.0,2022,0.0,0.72762805223465,run,guard,0,8
1211,2022_09_MIA_CHI,CHI,MIA,-1.34807209786959,8,3.0,2022,0.0,0.970592617988586,deep pass,right,0,5
1294,2022_09_MIA_CHI,CHI,MIA,-0.425100245978683,8,1.0,2022,0.0,0.523186087608337,short pass,left,-7,10
1323,2022_09_MIA_CHI,CHI,MIA,1.4880701454822,7,2.0,2022,1.0,0.75644326210022,run,end,-7,8
1344,2022_09_MIA_CHI,CHI,MIA,-0.210275790886953,7,1.0,2022,0.0,0.525980889797211,run,tackle,-7,10
1365,2022_09_MIA_CHI,CHI,MIA,0.756060920888558,6,2.0,2022,1.0,0.648159742355347,run,tackle,-7,6
1391,2022_09_MIA_CHI,CHI,MIA,-0.256329720141366,6,1.0,2022,0.0,0.55534440279007,run,tackle,-7,10
1428,2022_09_MIA_CHI,CHI,MIA,0.353948763280641,5,2.0,2022,1.0,0.720497012138367,short pass,left,-7,7
1452,2022_09_MIA_CHI,CHI,MIA,0.366904518683441,4,3.0,2022,1.0,0.267654865980148,run,guard,-7,1
1473,2022_09_MIA_CHI,CHI,MIA,0.513038569537457,4,1.0,2022,1.0,0.541965425014496,short pass,left,-7,10
1497,2022_09_MIA_CHI,CHI,MIA,0.564664655859815,3,2.0,2022,1.0,0.361934363842011,run,tackle,-7,2
1518,2022_09_MIA_CHI,CHI,MIA,-0.525233391352231,3,1.0,2022,0.0,0.519067287445068,run,guard,-7,10
1539,2022_09_MIA_CHI,CHI,MIA,-0.609379588626325,2,2.0,2022,0.0,0.701370477676392,run,end,-7,10
1560,2022_09_MIA_CHI,CHI,MIA,3.61167623416986,2,3.0,2022,1.0,0.981757581233978,deep pass,left,-7,8
1625,2022_09_MIA_CHI,MIA,CHI,0.767322465777397,1,1.0,2022,1.0,0.74706494808197,run,guard,0,10
1667,2022_09_MIA_CHI,MIA,CHI,-0.268363104667515,1,2.0,2022,0.0,0.92945796251297,short pass,middle,0,6
1689,2022_09_MIA_CHI,MIA,CHI,3.29740476189181,1,3.0,2022,1.0,0.966225564479828,deep pass,right,0,6
1713,2022_09_MIA_CHI,MIA,CHI,-0.547303566709161,0,1.0,2022,0.0,0.858851790428162,run,end,0,10
1757,2022_09_MIA_CHI,MIA,CHI,-0.33078437205404,0,2.0,2022,0.0,0.941547691822052,short pass,right,0,11-15
1791,2022_09_MIA_CHI,MIA,CHI,0.223561516540006,0,3.0,2022,1.0,0.924754202365875,short pass,right,0,11-15
1905,2022_09_MIA_CHI,MIA,CHI,1.56243931176141,30,1.0,2022,1.0,0.46114107966423,deep pass,right,0,10
1929,2022_09_MIA_CHI,MIA,CHI,1.95067609159742,29,1.0,2022,1.0,0.387262552976608,run,tackle,0,10
1950,2022_09_MIA_CHI,MIA,CHI,0.443269812618382,28,1.0,2022,1.0,0.381330102682114,run,guard,0,10
1971,2022_09_MIA_CHI,MIA,CHI,2.2733924172353,27,2.0,2022,1.0,0.326559007167816,deep pass,left,0,3
2039,2022_09_MIA_CHI,CHI,MIA,-0.339318627025932,27,1.0,2022,0.0,0.487610429525375,short pass,left,-7,10
2063,2022_09_MIA_CHI,CHI,MIA,-0.516522153280675,27,2.0,2022,0.0,0.739064693450928,run,tackle,-7,8
2144,2022_09_MIA_CHI,MIA,CHI,-0.592340865172446,26,1.0,2022,0.0,0.46875536441803,deep pass,right,0,10
2176,2022_09_MIA_CHI,MIA,CHI,0.394913461059332,26,2.0,2022,1.0,0.604258358478546,short pass,left,0,10
2200,2022_09_MIA_CHI,MIA,CHI,1.47022424940951,25,3.0,2022,1.0,0.791172802448273,short pass,left,0,2
2224,2022_09_MIA_CHI,MIA,CHI,-0.41225973633118,24,1.0,2022,0.0,0.479673892259598,run,end,0,10
2245,2022_09_MIA_CHI,MIA,CHI,1.81657102517784,24,2.0,2022,1.0,0.749238133430481,short pass,middle,0,9
2269,2022_09_MIA_CHI,MIA,CHI,-0.108535182429478,23,1.0,2022,0.0,0.466009378433228,run,end,0,10
2290,2022_09_MIA_CHI,MIA,CHI,-0.689023974700831,22,2.0,2022,0.0,0.690803527832031,short pass,right,0,7
2312,2022_09_MIA_CHI,MIA,CHI,2.22895492793759,22,3.0,2022,1.0,0.96952360868454,short pass,right,0,7
2336,2022_09_MIA_CHI,MIA,CHI,-0.322611525247339,21,1.0,2022,0.0,0.354793816804886,run,tackle,0,10
2357,2022_09_MIA_CHI,MIA,CHI,-0.741880823508836,21,2.0,2022,0.0,0.694736242294312,short pass,left,0,7
2379,2022_09_MIA_CHI,MIA,CHI,3.08288246754091,21,3.0,2022,1.0,0.973581254482269,short pass,left,0,7
2437,2022_09_MIA_CHI,CHI,MIA,-0.462299335747957,21,1.0,2022,0.0,0.52540785074234,run,guard,-7,10
2490,2022_09_MIA_CHI,CHI,MIA,-0.829122027382255,20,2.0,2022,0.0,0.866163492202759,short pass,right,-7,16-20
2512,2022_09_MIA_CHI,CHI,MIA,-1.06512017222121,19,3.0,2022,0.0,0.955087721347809,short pass,left,-7,16-20
2564,2022_09_MIA_CHI,MIA,CHI,1.12738827592693,19,1.0,2022,1.0,0.454439610242844,short pass,left,7,10
2595,2022_09_MIA_CHI,MIA,CHI,-0.594886705745012,18,1.0,2022,0.0,0.452941000461578,run,tackle,7,10
2616,2022_09_MIA_CHI,MIA,CHI,0.474598429515027,18,2.0,2022,1.0,0.742310166358948,short pass,right,7,9
2640,2022_09_MIA_CHI,MIA,CHI,-2.0136861136416,17,3.0,2022,0.0,0.649893939495087,run,dive,7,2
2679,2022_09_MIA_CHI,MIA,CHI,-3.0781286880374,17,4.0,2022,0.0,0.957783102989197,short pass,right,7,6
2738,2022_09_MIA_CHI,CHI,MIA,-0.0583925568498671,16,1.0,2022,0.0,0.54759693145752,run,end,-7,10
2759,2022_09_MIA_CHI,CHI,MIA,-0.0917667699977756,16,2.0,2022,0.0,0.684447109699249,run,guard,-7,6
2780,2022_09_MIA_CHI,CHI,MIA,-1.4256725050509,15,3.0,2022,0.0,0.742054998874664,run,end,-7,2
2820,2022_09_MIA_CHI,CHI,MIA,2.20508613018319,15,4.0,2022,1.0,0.228133708238602,run,dive,-7,1
2841,2022_09_MIA_CHI,CHI,MIA,-0.511663188692182,14,1.0,2022,0.0,0.608592689037323,deep pass,middle,-7,10
2863,2022_09_MIA_CHI,CHI,MIA,0.623452267609537,14,2.0,2022,1.0,0.725638866424561,short pass,left,-7,10
2887,2022_09_MIA_CHI,CHI,MIA,1.25051182205789,13,3.0,2022,1.0,0.318406015634537,run,end,-7,1
2908,2022_09_MIA_CHI,CHI,MIA,0.696161055820994,13,1.0,2022,1.0,0.583556592464447,short pass,right,-7,10
2932,2022_09_MIA_CHI,CHI,MIA,1.34496786887757,12,1.0,2022,1.0,0.562024295330048,run,end,-7,10
2953,2022_09_MIA_CHI,CHI,MIA,1.03682436246891,11,1.0,2022,1.0,0.438299000263214,short pass,right,-7,4
3018,2022_09_MIA_CHI,MIA,CHI,-0.56720626540482,11,1.0,2022,0.0,0.463722378015518,short pass,middle,0,10
3073,2022_09_MIA_CHI,MIA,CHI,-0.117144403979182,11,1.0,2022,0.0,0.367549985647202,run,end,0,10
3094,2022_09_MIA_CHI,MIA,CHI,0.952795163262635,10,2.0,2022,1.0,0.638092517852783,short pass,right,0,7
3118,2022_09_MIA_CHI,MIA,CHI,-0.443795077386312,10,1.0,2022,0.0,0.304155945777893,run,tackle,0,10
3139,2022_09_MIA_CHI,MIA,CHI,0.284796374035068,9,2.0,2022,1.0,0.705244541168213,run,end,0,9
3160,2022_09_MIA_CHI,MIA,CHI,-0.909697700175457,8,3.0,2022,0.0,0.58289498090744,run,guard,0,2
3188,2022_09_MIA_CHI,MIA,CHI,-3.95934062381275,7,4.0,2022,0.0,0.144775122404099,short pass,right,0,1
3245,2022_09_MIA_CHI,CHI,MIA,0.0939601350110024,7,2.0,2022,1.0,0.797858893871307,run,tackle,0,7
3287,2022_09_MIA_CHI,CHI,MIA,-0.461570073151961,5,1.0,2022,0.0,0.661135375499725,short pass,right,0,10
3309,2022_09_MIA_CHI,CHI,MIA,-0.308736848644912,5,2.0,2022,0.0,0.759517431259155,run,tackle,0,10
3370,2022_09_MIA_CHI,CHI,MIA,-0.603369390242733,3,2.0,2022,0.0,0.924257099628448,short pass,left,0,11-15
3394,2022_09_MIA_CHI,CHI,MIA,-0.799964545527473,3,3.0,2022,0.0,0.986635148525238,deep pass,left,0,11-15
3435,2022_09_MIA_CHI,MIA,CHI,-0.478226030478254,3,1.0,2022,0.0,0.257458239793777,run,tackle,0,10
3456,2022_09_MIA_CHI,MIA,CHI,-0.557220584480092,3,2.0,2022,0.0,0.700130045413971,run,end,0,11-15
3484,2022_09_MIA_CHI,MIA,CHI,-0.613131370628253,2,3.0,2022,0.0,0.913849353790283,deep pass,left,0,11-15
3538,2022_09_MIA_CHI,CHI,MIA,-0.262935135280713,2,1.0,2022,0.0,0.82842630147934,short pass,left,0,10
3583,2022_09_MIA_CHI,CHI,MIA,-0.346110511745792,2,1.0,2022,0.0,0.904238522052765,run,guard,0,10
3639,2022_09_MIA_CHI,CHI,MIA,-0.571150684263557,1,3.0,2022,0.0,0.984784126281738,deep pass,left,0,10
3661,2022_09_MIA_CHI,CHI,MIA,-2.49079061078373,1,4.0,2022,0.0,0.989847600460052,short pass,right,0,10
63,2022_09_MIN_WAS,MIN,WAS,-0.796910298056901,29,1.0,2022,0.0,0.483096748590469,run,tackle,0,10
84,2022_09_MIN_WAS,MIN,WAS,0.202865832485259,29,2.0,2022,1.0,0.691544055938721,short pass,middle,0,11-15
108,2022_09_MIN_WAS,MIN,WAS,2.52967155911028,28,3.0,2022,1.0,0.971990883350372,deep pass,middle,0,5
132,2022_09_MIN_WAS,MIN,WAS,-0.141101952409372,27,1.0,2022,0.0,0.481698602437973,run,end,0,10
153,2022_09_MIN_WAS,MIN,WAS,0.292334820143878,27,2.0,2022,1.0,0.602669954299927,run,guard,0,6
174,2022_09_MIN_WAS,MIN,WAS,1.57166062272154,26,3.0,2022,1.0,0.286835759878159,deep pass,right,0,1
203,2022_09_MIN_WAS,MIN,WAS,0.925887390971184,25,1.0,2022,1.0,0.449623435735703,short pass,middle,0,10
227,2022_09_MIN_WAS,MIN,WAS,-0.307020356296562,25,1.0,2022,0.0,0.386626034975052,run,guard,0,10
248,2022_09_MIN_WAS,MIN,WAS,2.32777882262599,24,2.0,2022,1.0,0.658168613910675,short pass,right,0,7
304,2022_09_MIN_WAS,WAS,MIN,-0.562657814472914,24,1.0,2022,0.0,0.476162642240524,run,guard,-7,10
325,2022_09_MIN_WAS,WAS,MIN,1.39408006658778,23,2.0,2022,1.0,0.666338801383972,short pass,left,-7,9
354,2022_09_MIN_WAS,WAS,MIN,-0.136966196354479,23,1.0,2022,0.0,0.482679128646851,run,guard,-7,10
375,2022_09_MIN_WAS,WAS,MIN,-0.83456977433525,22,2.0,2022,0.0,0.600246548652649,deep pass,middle,-7,6
397,2022_09_MIN_WAS,WAS,MIN,-1.31581651582383,22,3.0,2022,0.0,0.980126678943634,short pass,middle,-7,6
440,2022_09_MIN_WAS,MIN,WAS,-0.390936232637614,21,1.0,2022,0.0,0.480807274580002,run,end,7,10
461,2022_09_MIN_WAS,MIN,WAS,-1.24857347039506,21,2.0,2022,0.0,0.673565924167633,short pass,middle,7,7
540,2022_09_MIN_WAS,WAS,MIN,1.04114876594394,19,1.0,2022,1.0,0.496948271989822,run,guard,-7,10
649,2022_09_MIN_WAS,MIN,WAS,-0.542362962849438,16,1.0,2022,0.0,0.478490144014359,short pass,left,7,10
673,2022_09_MIN_WAS,MIN,WAS,0.939380300231278,16,2.0,2022,1.0,0.575964868068695,short pass,right,7,10
697,2022_09_MIN_WAS,MIN,WAS,0.315057248808444,15,3.0,2022,1.0,0.300159364938736,run,dive,7,1
737,2022_09_MIN_WAS,MIN,WAS,-0.400368610862643,15,1.0,2022,0.0,0.504347383975983,run,tackle,7,10
758,2022_09_MIN_WAS,MIN,WAS,-0.587747670710087,14,2.0,2022,0.0,0.730529189109802,short pass,middle,7,8
782,2022_09_MIN_WAS,MIN,WAS,-1.26002982119098,13,3.0,2022,0.0,0.979801774024963,short pass,right,7,7
829,2022_09_MIN_WAS,WAS,MIN,1.26030805706978,13,1.0,2022,1.0,0.480455875396729,deep pass,middle,-7,10
853,2022_09_MIN_WAS,WAS,MIN,-0.487686349544674,12,1.0,2022,0.0,0.491199165582657,short pass,middle,-7,10
875,2022_09_MIN_WAS,WAS,MIN,-0.673728128196672,12,2.0,2022,0.0,0.611634314060211,run,tackle,-7,10
940,2022_09_MIN_WAS,MIN,WAS,-0.114384091226384,11,1.0,2022,0.0,0.448737859725952,run,guard,7,10
961,2022_09_MIN_WAS,MIN,WAS,0.783946698531508,10,2.0,2022,1.0,0.627919256687164,run,end,7,6
987,2022_09_MIN_WAS,MIN,WAS,1.4108727730345,9,1.0,2022,1.0,0.498286068439484,deep pass,left,7,10
1016,2022_09_MIN_WAS,MIN,WAS,-0.21196811250411,9,1.0,2022,0.0,0.493248254060745,run,guard,7,10
1037,2022_09_MIN_WAS,MIN,WAS,-0.759326699655503,8,2.0,2022,0.0,0.69346284866333,short pass,middle,7,7
1059,2022_09_MIN_WAS,MIN,WAS,-1.4700726843439,8,3.0,2022,0.0,0.980151414871216,short pass,right,7,7
1100,2022_09_MIN_WAS,WAS,MIN,0.0904527364764363,8,1.0,2022,1.0,0.447400063276291,run,end,-7,10
1121,2022_09_MIN_WAS,WAS,MIN,0.448584335390478,7,2.0,2022,1.0,0.509048759937286,run,guard,-7,5
1142,2022_09_MIN_WAS,WAS,MIN,-1.23248268384486,6,1.0,2022,0.0,0.508357167243958,short pass,left,-7,10
1166,2022_09_MIN_WAS,WAS,MIN,1.98606563778594,6,2.0,2022,1.0,0.824347674846649,run,end,-7,11-15
1209,2022_09_MIN_WAS,WAS,MIN,-0.154611155157909,5,1.0,2022,0.0,0.511830449104309,run,end,-7,10
1230,2022_09_MIN_WAS,WAS,MIN,-0.239484335877933,5,2.0,2022,0.0,0.631690084934235,run,guard,-7,6
1251,2022_09_MIN_WAS,WAS,MIN,-1.56153251219075,4,3.0,2022,0.0,0.888512015342712,short pass,middle,-7,3
1292,2022_09_MIN_WAS,MIN,WAS,-0.761063089827076,4,1.0,2022,0.0,0.307237714529038,run,guard,7,10
1313,2022_09_MIN_WAS,MIN,WAS,-0.522664778400213,3,2.0,2022,0.0,0.690342843532562,deep pass,left,7,11-15
1335,2022_09_MIN_WAS,MIN,WAS,0.0393421850167215,3,3.0,2022,1.0,0.894634187221527,short pass,middle,7,11-15
1384,2022_09_MIN_WAS,WAS,MIN,0.407837443752214,2,1.0,2022,1.0,0.623836636543274,short pass,right,-7,10
1418,2022_09_MIN_WAS,WAS,MIN,0.476893104845658,2,2.0,2022,1.0,0.477388948202133,run,guard,-7,2
1439,2022_09_MIN_WAS,WAS,MIN,-0.453029171039816,2,1.0,2022,0.0,0.778402388095856,short pass,left,-7,10
1491,2022_09_MIN_WAS,WAS,MIN,0.0082836767542176,1,2.0,2022,1.0,0.762753844261169,run,guard,-7,5
1512,2022_09_MIN_WAS,WAS,MIN,0.502816730062477,1,3.0,2022,1.0,0.686295747756958,run,dive,-7,2
1533,2022_09_MIN_WAS,WAS,MIN,-0.310085506993346,1,1.0,2022,0.0,0.914059042930603,short pass,right,-7,10
1555,2022_09_MIN_WAS,WAS,MIN,0.976937431085389,1,2.0,2022,1.0,0.921197295188904,short pass,left,-7,10
1579,2022_09_MIN_WAS,WAS,MIN,-0.35769372980576,0,1.0,2022,0.0,0.895788788795471,short pass,left,-7,10
1608,2022_09_MIN_WAS,WAS,MIN,-0.317213107540738,0,2.0,2022,0.0,0.919222414493561,short pass,middle,-7,10
1630,2022_09_MIN_WAS,WAS,MIN,-0.740306173999361,0,3.0,2022,0.0,0.970389544963837,short pass,left,-7,10
1686,2022_09_MIN_WAS,MIN,WAS,0.564747704542242,0,1.0,2022,1.0,0.754459917545319,deep pass,middle,0,10
1710,2022_09_MIN_WAS,MIN,WAS,-0.234932965075132,0,1.0,2022,0.0,0.947250068187714,deep pass,right,0,10
1739,2022_09_MIN_WAS,MIN,WAS,2.30809297144879,0,2.0,2022,1.0,0.949561417102814,deep pass,left,0,10
1766,2022_09_MIN_WAS,MIN,WAS,-0.270564448554069,0,1.0,2022,0.0,0.940881431102753,short pass,middle,0,10
1828,2022_09_MIN_WAS,MIN,WAS,-2.45945295575075,0,2.0,2022,0.0,0.920602858066559,deep pass,right,0,11-15
1919,2022_09_MIN_WAS,WAS,MIN,-0.329112236853689,29,1.0,2022,0.0,0.411060303449631,run,guard,0,10
1940,2022_09_MIN_WAS,WAS,MIN,4.37190130166709,29,2.0,2022,1.0,0.666688203811646,deep pass,middle,0,7
2036,2022_09_MIN_WAS,MIN,WAS,-0.60440923506394,29,1.0,2022,0.0,0.472355574369431,short pass,right,0,10
2058,2022_09_MIN_WAS,MIN,WAS,-0.233029240276665,28,2.0,2022,0.0,0.605259239673615,run,end,0,10
2079,2022_09_MIN_WAS,MIN,WAS,1.95387692353688,28,3.0,2022,1.0,0.981053054332733,short pass,middle,0,6
2103,2022_09_MIN_WAS,MIN,WAS,-0.51441088411957,27,1.0,2022,0.0,0.482107788324356,deep pass,middle,0,10
2125,2022_09_MIN_WAS,MIN,WAS,-1.14850129536353,27,2.0,2022,0.0,0.612790465354919,run,end,0,10
2146,2022_09_MIN_WAS,MIN,WAS,-1.27861086977646,27,3.0,2022,0.0,0.983613014221191,short pass,right,0,11-15
2193,2022_09_MIN_WAS,WAS,MIN,-0.578163237310946,26,1.0,2022,0.0,0.430348128080368,short pass,right,0,10
2217,2022_09_MIN_WAS,WAS,MIN,1.301771057304,26,2.0,2022,1.0,0.699407517910004,run,tackle,0,9
2238,2022_09_MIN_WAS,WAS,MIN,0.0242134397849441,25,1.0,2022,1.0,0.44906610250473,run,tackle,0,10
2259,2022_09_MIN_WAS,WAS,MIN,0.64176157861948,24,2.0,2022,1.0,0.484880208969116,short pass,right,0,5
2288,2022_09_MIN_WAS,WAS,MIN,-0.491805353900418,24,1.0,2022,0.0,0.445779949426651,run,guard,0,10
2309,2022_09_MIN_WAS,WAS,MIN,1.44245393830352,23,2.0,2022,1.0,0.58832049369812,short pass,middle,0,10
2333,2022_09_MIN_WAS,WAS,MIN,-0.331007092259824,22,1.0,2022,0.0,0.437901765108109,short pass,right,0,10
2367,2022_09_MIN_WAS,WAS,MIN,0.0227978478651494,22,2.0,2022,1.0,0.683013677597046,run,guard,0,7
2388,2022_09_MIN_WAS,WAS,MIN,-1.36335668317042,21,3.0,2022,0.0,0.640213906764984,run,guard,0,2
2409,2022_09_MIN_WAS,WAS,MIN,-3.52726697968319,20,4.0,2022,0.0,0.249518781900406,short pass,right,0,1
2438,2022_09_MIN_WAS,MIN,WAS,-1.09078573342413,20,1.0,2022,0.0,0.533933520317078,short pass,right,0,10
2462,2022_09_MIN_WAS,MIN,WAS,-0.846076169982553,19,2.0,2022,0.0,0.88480406999588,deep pass,middle,0,11-15
2484,2022_09_MIN_WAS,MIN,WAS,-1.08103468874469,19,3.0,2022,0.0,0.976369917392731,short pass,right,0,11-15
2536,2022_09_MIN_WAS,WAS,MIN,0.325868031708524,19,1.0,2022,1.0,0.46115517616272,run,end,0,10
2557,2022_09_MIN_WAS,WAS,MIN,-0.358571475138888,18,2.0,2022,0.0,0.426665812730789,run,tackle,0,4
2578,2022_09_MIN_WAS,WAS,MIN,1.6829474826809,18,3.0,2022,1.0,0.773732364177704,short pass,right,0,2
2602,2022_09_MIN_WAS,WAS,MIN,-0.491313216509298,17,1.0,2022,0.0,0.473075449466705,deep pass,middle,0,10
2688,2022_09_MIN_WAS,WAS,MIN,1.87346965551842,16,3.0,2022,1.0,0.274309873580933,run,end,0,1
2709,2022_09_MIN_WAS,WAS,MIN,-0.411279900814407,15,1.0,2022,0.0,0.409818410873413,deep pass,left,0,10
2731,2022_09_MIN_WAS,WAS,MIN,-0.636955376714468,15,2.0,2022,0.0,0.588889002799988,run,end,0,10
2806,2022_09_MIN_WAS,WAS,MIN,0.22616534109693,15,1.0,2022,1.0,0.340112388134003,run,end,0,10
2827,2022_09_MIN_WAS,WAS,MIN,1.71273033524631,14,2.0,2022,1.0,0.493857830762863,short pass,right,0,5
2883,2022_09_MIN_WAS,MIN,WAS,-0.944144192384556,14,1.0,2022,0.0,0.677704334259033,run,end,-7,10
2904,2022_09_MIN_WAS,MIN,WAS,-0.708187644602731,13,2.0,2022,0.0,0.900499045848846,deep pass,middle,-7,11-15
2984,2022_09_MIN_WAS,MIN,WAS,0.328689424786717,13,2.0,2022,1.0,0.912654876708984,short pass,left,-7,16-20
3019,2022_09_MIN_WAS,MIN,WAS,3.99375290243188,12,3.0,2022,1.0,0.986423432826996,deep pass,left,-7,7
3046,2022_09_MIN_WAS,MIN,WAS,-1.01253695221385,12,1.0,2022,0.0,0.515263974666596,short pass,middle,-7,10
3070,2022_09_MIN_WAS,MIN,WAS,-0.730937102693133,11,2.0,2022,0.0,0.918552696704865,short pass,right,-7,11-15
3092,2022_09_MIN_WAS,MIN,WAS,-0.368307930852726,11,3.0,2022,0.0,0.974410355091095,short pass,middle,-7,11-15
3157,2022_09_MIN_WAS,WAS,MIN,-0.373054049443454,10,1.0,2022,0.0,0.410198837518692,run,tackle,7,10
3178,2022_09_MIN_WAS,WAS,MIN,-0.921861012931913,9,2.0,2022,0.0,0.636445045471191,short pass,left,7,7
3237,2022_09_MIN_WAS,WAS,MIN,-0.685730401193723,8,1.0,2022,0.0,0.379217505455017,run,end,7,10
3258,2022_09_MIN_WAS,WAS,MIN,-5.51007551397197,8,2.0,2022,0.0,0.786379933357239,deep pass,middle,7,11-15
3284,2022_09_MIN_WAS,MIN,WAS,-0.446980215143412,7,1.0,2022,0.0,0.500107347965241,short pass,middle,-7,10
3306,2022_09_MIN_WAS,MIN,WAS,2.56167834578082,7,2.0,2022,1.0,0.724980056285858,short pass,left,-7,10
3362,2022_09_MIN_WAS,WAS,MIN,-0.50349794770591,7,1.0,2022,0.0,0.516971111297607,short pass,right,0,10
3384,2022_09_MIN_WAS,WAS,MIN,-0.341849606717005,7,2.0,2022,0.0,0.665630578994751,run,tackle,0,10
3454,2022_09_MIN_WAS,MIN,WAS,-0.195070419693366,6,1.0,2022,0.0,0.501184284687042,run,tackle,0,10
3475,2022_09_MIN_WAS,MIN,WAS,1.00923681585118,5,2.0,2022,1.0,0.642600834369659,short pass,middle,0,6
3499,2022_09_MIN_WAS,MIN,WAS,-0.440276030218229,5,1.0,2022,0.0,0.427484899759293,short pass,middle,0,10
3521,2022_09_MIN_WAS,MIN,WAS,0.221096131775994,5,2.0,2022,1.0,0.609260380268097,run,dive,0,10
3542,2022_09_MIN_WAS,MIN,WAS,1.08316814899445,4,3.0,2022,1.0,0.218954831361771,run,end,0,1
3575,2022_09_MIN_WAS,MIN,WAS,0.501411321747582,4,1.0,2022,1.0,0.321163803339005,run,guard,0,10
3596,2022_09_MIN_WAS,MIN,WAS,-1.05487800913397,3,2.0,2022,0.0,0.252678036689758,short pass,right,0,3
3620,2022_09_MIN_WAS,MIN,WAS,1.5916604922968,2,3.0,2022,1.0,0.842633008956909,short pass,left,0,4
3649,2022_09_MIN_WAS,MIN,WAS,-0.518382772919722,2,1.0,2022,0.0,0.212460875511169,short pass,middle,0,6
3671,2022_09_MIN_WAS,MIN,WAS,-0.464716186223086,2,2.0,2022,0.0,0.462719053030014,run,end,0,6
3692,2022_09_MIN_WAS,MIN,WAS,-1.40820884529967,2,3.0,2022,0.0,0.797711670398712,short pass,right,0,4
3751,2022_09_MIN_WAS,MIN,WAS,-1.31404128827853,1,1.0,2022,0.0,0.126041039824486,run,tackle,0,2
3772,2022_09_MIN_WAS,MIN,WAS,-1.21844056836562,1,2.0,2022,0.0,0.270865172147751,run,tackle,0,4
3800,2022_09_MIN_WAS,MIN,WAS,-0.441252521374107,1,3.0,2022,0.0,0.186467930674553,run,dive,0,6
3869,2022_09_MIN_WAS,WAS,MIN,-0.0376676122250501,0,1.0,2022,0.0,0.987868309020996,short pass,middle,0,10
55,2022_09_PHI_HOU,HOU,PHI,0.748863349435851,30,1.0,2022,1.0,0.443418174982071,run,dive,0,10
76,2022_09_PHI_HOU,HOU,PHI,0.518797109136358,29,1.0,2022,1.0,0.387156128883362,short pass,right,0,10
100,2022_09_PHI_HOU,HOU,PHI,0.224729594076052,28,2.0,2022,1.0,0.257200241088867,run,tackle,0,2
121,2022_09_PHI_HOU,HOU,PHI,-0.413389452267438,28,1.0,2022,0.0,0.395068347454071,run,end,0,10
142,2022_09_PHI_HOU,HOU,PHI,-0.539976473432034,27,2.0,2022,0.0,0.588386714458466,run,end,0,7
168,2022_09_PHI_HOU,HOU,PHI,1.54935080034193,26,3.0,2022,1.0,0.965499699115753,short pass,right,0,5
192,2022_09_PHI_HOU,HOU,PHI,2.22548230964458,26,1.0,2022,1.0,0.398693084716797,deep pass,left,0,10
221,2022_09_PHI_HOU,HOU,PHI,0.2204551055911,25,1.0,2022,1.0,0.330564945936203,run,end,0,6
242,2022_09_PHI_HOU,HOU,PHI,0.87269411678426,24,2.0,2022,1.0,0.426711797714233,short pass,left,0,2
314,2022_09_PHI_HOU,PHI,HOU,-0.628588233608753,24,1.0,2022,0.0,0.447803795337677,short pass,right,-7,10
369,2022_09_PHI_HOU,PHI,HOU,-0.20464679133147,24,1.0,2022,0.0,0.498393476009369,run,tackle,-7,10
395,2022_09_PHI_HOU,PHI,HOU,-0.816113028209657,23,2.0,2022,0.0,0.621237635612488,deep pass,middle,-7,6
417,2022_09_PHI_HOU,PHI,HOU,2.77649052953348,23,3.0,2022,1.0,0.981265485286713,short pass,right,-7,6
441,2022_09_PHI_HOU,PHI,HOU,-0.399083946598694,23,1.0,2022,0.0,0.557254791259766,short pass,left,-7,10
465,2022_09_PHI_HOU,PHI,HOU,-0.906652448931709,22,2.0,2022,0.0,0.72716224193573,short pass,left,-7,8
489,2022_09_PHI_HOU,PHI,HOU,2.05639513302594,22,3.0,2022,1.0,0.985434293746948,short pass,right,-7,8
513,2022_09_PHI_HOU,PHI,HOU,0.512089218245819,21,1.0,2022,1.0,0.555873692035675,short pass,right,-7,10
537,2022_09_PHI_HOU,PHI,HOU,0.1507516305428,21,2.0,2022,1.0,0.374582201242447,run,tackle,-7,2
558,2022_09_PHI_HOU,PHI,HOU,-0.524851871770807,20,1.0,2022,0.0,0.530563354492188,deep pass,left,-7,10
580,2022_09_PHI_HOU,PHI,HOU,1.51712066703476,20,2.0,2022,1.0,0.620336949825287,short pass,right,-7,10
604,2022_09_PHI_HOU,PHI,HOU,-0.48157929989975,19,1.0,2022,0.0,0.498579263687134,short pass,left,-7,10
626,2022_09_PHI_HOU,PHI,HOU,-0.628592169610784,19,2.0,2022,0.0,0.620716273784638,run,tackle,-7,10
647,2022_09_PHI_HOU,PHI,HOU,2.46165307721822,19,3.0,2022,1.0,0.984299540519714,deep pass,right,-7,8
676,2022_09_PHI_HOU,PHI,HOU,-1.09651850775117,18,1.0,2022,0.0,0.430866956710815,run,tackle,-7,4
695,2022_09_PHI_HOU,PHI,HOU,-0.108890533272643,18,2.0,2022,0.0,0.74880176782608,short pass,right,-7,8
